month,AccountID,count,sum
7,107655,1,25
10,83077,1,1
10,231293,1,366
11,230485,1,13
11,183358,1,1
9,225613,1,19470
9,15235,1,4147
9,187771,1,15
8,12950,1,28
7,242316,1,86
9,212845,1,2
9,286610,1,1
4,178496,1,352
9,227744,1,1
10,214632,1,1
10,138404,1,718
10,108497,1,71
10,230701,1,127
2,165939,1,244
3,158458,1,89
3,197288,1,2441
3,162705,1,196
4,82238,1,4390
4,188158,1,40
4,191571,1,44
4,200316,1,244
4,131756,1,9
7,57047,1,1
5,208981,1,34
5,83086,1,13
5,199161,1,3
5,214696,1,1
5,73723,1,26
6,166012,1,2164
6,96739,1,28
6,218527,1,24
6,79294,1,308
6,101071,1,135
6,172940,1,93
6,192663,1,1
6,145996,1,8
6,226030,1,10
6,228189,1,1
6,220112,1,14
6,147113,1,23
6,225717,1,1
6,150909,1,110
7,152082,1,1739
7,232636,1,2
7,159338,1,299
7,56730,1,1344
2,108367,1,35
2,180513,1,244
12,131355,1,12
2,167577,1,3
9,174062,1,581
9,223169,1,7
9,197490,1,216
9,282005,1,1
9,287297,1,2
9,210768,1,25
9,291073,1,1
9,287548,1,1
10,184857,1,74
10,197862,1,622
10,253475,1,42
10,51678,1,74
10,30136,1,15415
10,177660,1,2
10,292200,1,8
10,271888,1,8
9,150264,1,1
9,102999,1,2261
9,232214,1,2
9,183146,1,88
9,65424,1,41
9,182357,1,197
9,200761,1,1830
9,203415,1,57
9,156511,1,281
9,185126,1,8115
9,97003,1,215
10,217020,1,61
10,246184,1,9
5,215646,1,1
2,185556,1,1
5,219536,1,3
2,141853,1,6
6,75807,1,30
6,93476,1,14
6,72475,1,150
6,206136,1,5049
6,140777,1,957
6,227340,1,34
6,168426,1,1
7,227569,1,1
6,223980,1,3
7,104310,1,504
7,86303,1,1469
7,184639,1,1
7,234754,1,1
11,94807,1,614
11,39734,1,11
11,210807,1,1
11,167684,1,744
8,213475,1,88
8,199009,1,74
8,226059,1,602
8,205827,1,679
8,163812,1,13686
12,195235,1,87
12,10775,1,7683
12,217844,1,244
12,291416,1,139
5,187427,1,2
5,103185,1,3
5,205630,1,342
5,108750,1,32
5,136696,1,75
6,132212,1,233
6,225220,1,1
6,85975,1,6286
6,231367,1,1
6,220656,1,20
12,292531,1,1
12,222531,1,64
12,207893,1,18
6,102851,1,139
3,192524,1,3
4,34182,1,1758
4,157346,1,12
12,233168,1,242
7,233263,1,1
7,241337,1,1
8,180231,1,62
8,206783,1,742
8,112049,1,571
8,186162,1,97
9,67008,1,10
1,138745,1,28
1,28999,1,6
11,207515,1,59
11,141802,1,15
11,78027,1,1
8,181334,1,2509
8,161033,1,4
11,4675,1,1
12,126242,1,3
12,269338,1,4
12,35196,1,17
6,196550,1,1
5,117370,1,27
4,118897,1,1
4,24978,1,87
3,107610,1,152
4,149444,1,36586
5,211325,1,244
2,91689,1,288
2,121331,1,16
1,169825,1,1
1,83341,1,239
7,105811,1,1
7,206619,1,39
7,83842,1,17
8,238814,1,7
8,248047,1,1
8,235742,1,3
8,39904,1,420
8,254001,1,26
8,224359,1,76
8,203800,1,25
9,22156,1,344
9,190043,1,1
9,94488,1,118
9,200406,1,3
9,289814,1,9
10,81439,1,15
10,104557,1,83
10,229381,1,676
10,253438,1,26
10,270642,1,1
10,230904,1,27
10,278661,1,8
10,271790,1,1
10,51294,1,46
10,80294,1,6299
11,184660,1,475
11,146798,1,1
9,138584,1,44
9,133912,1,1830
7,207213,1,2671
7,156507,1,138
7,130810,1,13
7,198863,1,549
9,285267,1,1
10,172005,1,42
10,136824,1,1
10,11769,1,20
10,226585,1,110
10,230753,1,1
10,275501,1,1269
1,51364,1,7
2,136365,1,36
2,166264,1,2
4,191034,1,191
4,51386,1,16
4,56730,1,1459
4,6918,1,192
4,4539,1,60
4,204549,1,15
4,111426,1,26
4,174518,1,37
11,77452,226,103196
11,201012,528,197500
11,163282,33,7741
11,198746,18,6293
11,162333,359,91850
11,130173,1,3671
11,13545,3,1533
11,223419,12,3674
11,110775,10,25711
11,34204,3,473
11,31810,2,664
11,153463,15,1726
11,137811,22,20569
11,228147,35,206598
11,82421,14,13783
11,223542,10,12502
11,145730,5,1015
11,58332,8,7692
11,126163,7,15271
11,84070,62,5663
11,23849,62,48213
11,246646,22,13677
11,3971,8,7558
11,275391,79,310204
11,152716,1,119
11,214352,3,15062
11,160408,4,421
11,278274,13,7586
11,235498,24,32554
11,214410,8,30361
11,185611,9,2793
11,159334,7,5245
11,163788,14,13990
11,200702,7,4708
11,147449,10,8331
11,169220,4,2355
11,138235,261,15523
11,91662,13,441382
11,250944,3,400
11,13183,4,71126
11,69144,15,121498
11,188022,25,15734
11,279866,3,624
11,96341,2,2415
11,221374,3,2002
11,163607,4,37740
11,183583,6,92610
11,153029,1,7245
11,42907,1,8734
11,138488,4,3657
11,280531,3,1036
11,219332,8,21196
11,85620,4,3963
11,228783,203,84633
11,100574,7,11926
11,58092,2,2833
11,170184,1,2360
11,71294,1,3283
11,129263,1,320
11,171476,5,22333
11,143746,5,10771
11,103118,22,4649
11,107341,3,30928
11,213401,2,104
11,1674,1,4160
11,206590,2,10035
11,153172,2,2266
11,217846,1,1
11,126027,5,1241
11,272184,2,9306
11,172311,2,592
11,283567,1,1
11,225223,3,6163
11,294124,2,1817
11,216032,4,13687
11,95808,1,395
11,269641,1,520
11,96463,4,9785
11,156703,1,187
11,171977,2,4276
11,190499,4,2419
11,151880,1,799
11,152218,2,1937
11,168713,1,115
11,39550,1,1158
11,125179,1,9
11,226941,1,10167
8,227283,543,475060
11,230005,1,271
11,179967,4,18118
11,232111,1,1793
11,141363,1,30
11,141784,3,2482
11,58888,2,9206
11,234140,2,48
11,215793,1,30015
11,30362,1,337
11,144684,2,4078
9,130372,159,291546
11,227030,1,142
11,284438,4,226
11,184878,5,2052
11,186259,1,352
11,161523,1,252
5,167746,77,20111
8,191978,549,510079
11,201047,1,941
11,162689,1,1731
11,220564,1,559
11,251556,1,51
9,231288,26712,21461976
9,204048,1,13923
9,182852,10,234979
9,55127,1606,9894878
9,1703,273,1067560
9,53557,30,6052
9,168884,96,59339
9,25971,4,3733
9,88083,83,51462
9,283256,12,14646
9,7553,89,4724
9,247680,5,1079
9,235430,43,385484
11,15944,1,1007
11,212843,1,472
9,269314,1,3451
9,84185,97,5425
9,158570,1,417
9,72526,2,2565
9,196242,7,3314
9,148704,11,5333
9,200390,3,5051
9,187159,67,49998
9,89494,75,87577
9,155985,26,8159
9,214747,4,5710
9,105851,2,2449
9,215998,4,1691
9,84259,4,6593
9,248227,2,9819
9,134439,1,4277
9,31922,7,3069
9,148102,10,136356
9,231809,2,733
9,118524,1,2899
9,130480,4,408748
9,226996,1,129
9,163883,7,25905
9,250767,7,4736
9,253161,7,912
9,239067,6,2249
9,191009,13,1489532
11,128248,1,165
11,177248,1,12186
8,137083,1413,2673293
8,251324,13,17418
8,165926,9503,11330561
8,88139,2428,8528757
8,3725,303,146294
10,66786,1,25
8,145505,3,1321
8,236381,18,23057
8,133870,1305,718422
8,373,15,15686
8,135915,581,774998
9,65390,2,11073
9,121332,2,298
9,50842,19,6072
9,230497,2,9215
9,226380,5,592
8,233622,228,105688
9,231493,6,1527
8,221054,102,182420
8,176966,4,64717
9,159458,1,269
8,152070,54,4695
8,142875,27,226394
9,220634,2,2512
8,249090,6,28962
8,191288,2,16130
8,143187,4,2750
8,95304,2,3150
9,234175,1,1
8,11933,3,2564
8,156447,7,7564
8,242347,4,98300
9,139717,1,922
9,116299,2,454
9,14933,8,10569
8,179929,2,2263
9,202725,5,844
8,269476,10,14938
8,226814,4,6916
8,139872,5,356769
8,245753,1,11499
8,178323,1,7318
8,254601,54,137896
8,136627,56,2215
8,147479,3,1459
8,1401,5,30263
8,188540,3,81569
9,62689,1,823
9,133102,1,854
8,236199,1,1160
9,241728,8,23308
9,125927,2,897
9,103607,227,15967
9,274304,3,2852
8,171585,1,2461
9,145969,1,7032
8,179683,1,27067
8,187102,2,1256
8,226038,1,3512
8,12810,1,1339
8,234040,4,10108
8,137375,3,342
8,127631,1,4002
8,201863,8,1190
8,247970,1,36
8,128298,1,1531
8,35120,4,5409
8,202661,140,292081
8,112837,1,1342
8,213555,1,8366
8,137358,21,410
8,237004,4,1225
11,174354,2,1243
8,84578,2,909
7,75555,6591,2799129
7,69521,3374,235534239
7,50792,1489,5802966
7,201794,6,7496
7,123458,42,300999
7,221381,353,62690
7,3089,12,19707
7,201180,1,295
7,72717,18,32446
7,89494,118,66385
7,69539,67,270391
7,8769,118,252218
7,12571,17,38594
7,98948,3,2042
7,171705,34,8443
7,111903,2,1855
7,9039,13,16400
7,186507,2,655
7,4429,178,51392
7,143234,1,31414
7,171538,36,106578
7,84728,4,3999
10,70785,4955,1805881
7,125244,70,357226
7,242218,1,950
7,3248,2,3416
7,38519,1,8853
7,90408,9,6052
7,90458,13,12572
7,202817,7,19808
7,3141,4,25404
7,185637,1,3986
7,65390,2,14807
7,165269,136,17256
7,142425,2,4183
7,141088,8,53456
7,61748,2,2514
7,223597,1,1
7,137070,1,353
7,175120,2,306
7,128201,2,1499
7,214453,2,2154
7,141132,17,15836
7,215819,6,6620
7,169331,1,822
7,180769,58,477043
7,197384,2,6303
7,231062,1,1018
7,152483,2,2485
7,64600,3,12702
7,155656,1,1032
7,29295,5,8351
7,141966,1,5531
7,128598,692,276084
7,164935,7,23079
7,163587,1,35241
7,182751,3,26457
7,48222,1,920
7,4139,1,902
7,56702,2,5631
7,113908,3,74971
7,142385,1,1840
7,172303,1,260
7,127631,2,5807
7,190246,3,9911
11,4139,2,2234
10,244384,1,227
11,218084,1,1830
11,220108,1,488
11,180549,1,1455
12,97019,1,354
12,136365,1,39
12,288334,1,72
12,191452,1,12
12,178851,2,187
12,3532,1,1014
12,41117,1,289
12,116652,1,16546
12,80086,1,96
12,41464,1,918
12,271724,2,698
12,230150,1,18666
12,136515,1,74
12,249595,1,4693
12,193951,1,2191
10,237481,1,4354
10,226464,4,152713
10,179683,1,56010
10,64605,1,1663
10,58874,5,30
10,108375,7,5252
10,188879,1,21440
10,225063,1,235
10,233287,1,295
10,192144,1,1118
10,236199,2,1410
10,168211,4,2701
10,88407,2,11866
10,243280,1,1183
10,201204,3,10022
10,150097,3,10830
10,73945,2,3217
10,228359,2,53830
10,49703,1,549
10,231484,2,1266
10,218420,1,2525
10,235844,1,990
10,65154,3,557
10,246023,2,1248
10,192771,1,1942
10,37197,4,2024
11,108891,1,2288
11,12940,1,57
11,115027,1,118
11,245753,1,5183
11,126199,1,1056
11,129023,1,71
11,214332,1,3349
11,161836,1,78
11,270205,1,2723
11,73942,1,531
11,192744,1,72586
11,278153,2,19500
11,210578,1,2860
11,11082,1,40
11,4134,1,1457
11,270215,1,2986
11,36896,1,1205
11,153749,1,784
11,9056,1,226
11,138376,1,479
9,223210,1,26
9,240938,2,19038
9,101246,1,650
9,159035,2,2767
9,250369,3,4502
9,70201,1,89
9,41083,4,2292
9,33517,1,219
9,218661,2,300
9,277634,3,4992
9,232812,1,1837
12,171718,16937,78364522
12,15315,4633,5482183
12,162,5714,17569560
12,234164,128,39828
12,133870,1637,1587074
12,87166,132,16380
12,39554,4126,2492906
12,136599,2038,1140838
12,144110,559,446092
12,181304,18,3777
12,194028,5,9103
12,27636,4,2408
12,185921,9,2797
12,14776,142,465445
12,191225,7,19737
12,130543,1,12876
12,163282,50,11607
12,162924,1,241
12,146658,34,3884
12,87478,23,18846
12,39561,55,33513
12,223172,31,9563
12,246761,80,1607860
12,88713,6,11898
12,82517,5,959
12,227969,2,284
12,160026,51,15377
12,22356,1,357
12,183029,2,5291
12,122793,2,588
12,156406,48,1031792
12,142376,16,15288
12,179299,19,3718
12,113637,9,905
12,138470,37,6102
12,85757,3,2235
12,218181,3,9859
12,85759,3,6693
10,120057,89,520637
12,153619,4,179745
12,72100,5,9676
12,243835,9,20815
12,222957,1,11629
11,75555,15202,11132593
12,141987,17,61987
12,89008,1,766
12,107061,10,139234
12,171538,30,34021
12,57166,2,6188
12,226054,1,1377
12,286201,1,84
12,205145,1,2258
12,6026,2,2067
12,221036,10,38923
12,24789,2,2698
12,212769,1,966
12,218548,12,5752
8,33875,479,468579
8,13445,97,2932115
12,271328,3,9264
12,40915,3,3
12,228481,1,274
12,269901,11,7147
10,13445,98,2021721
12,200858,5,4893
12,71968,7,35738
11,148805,7,35549
12,74821,1,139
12,139797,2,58217
12,281754,2,1001
12,291377,1,384
12,160376,2,2515
12,126362,4,5920
12,133794,6,3280
12,216666,1,21254
12,116739,2,3929
12,180535,1,5668
12,142077,2,12753
12,229096,1,25500
9,48428,96900,23315766
12,218799,4,6919
8,76362,180,2318062
12,160979,3,1317
12,289537,1,30
12,129658,1,332
5,98922,203,59142
5,151352,57,39422
5,29534,2879,1367551
5,174351,13,19683
5,105923,5785,1649665
5,3725,369,176993
5,197824,333,789744
5,37283,1,1
5,76600,5,1620
5,120521,2,478
5,110724,13,5929
5,126782,1,274
5,148720,52,87331
5,181304,22,3559
4,167050,2408,517086
5,59146,3,50673
5,79948,3,26889
5,12619,42,236417
5,155962,5,79807
5,201575,1,720
5,113902,12,3782
5,100261,1007,182375
5,85759,3,6616
5,30837,1,2179
5,183209,5,5229
5,67080,1,1696
5,387,6,27108
5,85757,3,3007
5,147170,1,4135
5,149489,9,19278
5,211203,2,1451
5,73931,7,11
5,102106,3,5455
5,198226,1,1
5,105717,1,544
5,137811,16,8428
4,40915,3,581
4,96098,1258,283288
4,1336,2,3196
4,32694,24,10545
4,138517,2,1519
4,132929,1,33
4,75850,2,1671
4,123825,10,37089
4,102676,3072,1201827
4,119815,3475,990310
4,91281,822,695760
4,193825,9,37534
4,90818,4202,318737
4,41247,20,1122
4,193479,37,19529
4,148805,5,26379
4,146308,13,5151
4,77785,20,111591
4,169488,114,55514
4,35671,1,2084
4,100393,2,3662
4,6399,2,4241
4,45651,11,15243
3,165926,12353,7185478
4,132458,1,1
4,114186,1,2247
4,23075,3,2148
4,8518,5,40027
4,149908,5,9371
4,145727,7,25161
3,109319,1637,1782523
4,52684,3,166676
4,76498,12,12679
3,119437,27,49579
4,196208,32,15192
3,67008,3,8135
3,2887,37046,32198358
5,74073,1,4149
5,100690,5,24331
5,155656,2,1372
5,143933,3,3953
5,172431,1,1710
5,150058,2,2
3,73510,183,2947098
5,184853,9,15346
5,152076,2,20390
12,195229,1,160
8,145516,27,83506
12,275285,12,4818
5,212796,75,29872
5,3382,2,8235
5,83714,1,352
12,218991,1,20
5,218115,1,3900
5,196433,2,1821
6,98584,4,2560
6,11035,121,713710
6,159334,13,7293
6,138235,394,65065
6,82316,1,2358
5,193161,3,267
6,80945,288,231946
6,356,1,584
6,119742,1219,730725
9,196884,1,8926
8,77863,8,1855
9,238858,2,2472
9,233848,1,595
8,239693,2,12723
8,207518,1,14803
9,154213,1,686
8,239254,7,1482
8,218854,2,1094
8,269944,2,476
8,183270,4,9737
8,115620,1,2367
8,130908,4,88169
9,202505,3,1690
8,242713,1,955
8,220187,1,7074
8,147414,1,5934
8,73945,2,3198
8,118353,25,7006
8,182084,3,961
8,245604,4,4
8,2819,2,369
8,187754,1,54
8,207107,1,129
8,137297,4,335
7,86453,8,3633
7,209847,3,2597
7,231963,1,878
7,233601,1,31
7,171977,2,5480
7,130284,1,2905
7,79778,1,128
7,208411,1,341
7,166298,1,2263
7,233639,5,100283
7,29743,1,807
7,232255,4,776
7,76495,1,1071
7,109064,6,80
7,14183,1,485
11,198324,1,13020
12,106512,1,4
12,145901,1,197
12,10699,1,4902
12,229386,1,1602
12,81753,1,3796
12,221649,1,2269
3,187098,4,2657
3,154057,2,605
3,187601,60,348942
3,176681,2,358
3,136879,2,727
3,66544,10,148532
3,194927,1,1
3,3617,2,119
3,179682,1,1
3,76329,1,1789
3,166224,1,5214
3,81557,1,1863
3,118385,1,599
3,147244,2,12201
3,189513,2,343
3,178929,1,54
3,190596,24,33413
3,134330,2,146
3,157532,24,2535
4,107795,971,1370967
4,186750,622,1780982
4,194118,1671,1422686
4,3994,5,19301
4,67460,5,4936
4,154048,12,3937
4,102204,15,3931
4,174025,17,67880
4,155814,1,299
4,195602,1,2676
4,155982,1,476
4,183851,3,967
4,85043,1,103
4,95141,2,18097
4,84640,4,2259
4,120410,2,1198
4,503,5,5172
4,164441,1,380
4,154045,2,1807
4,64693,1,406
4,165445,1,213
4,138553,1,16
4,54218,1,8
4,107760,1,272
4,113676,1,66
4,204126,16,7137
4,141872,2,4724
4,120113,1,20
4,200998,1,84
4,147170,1,446
4,150117,1,415
4,9090,1,1446
4,177253,1,446
4,2250,5,7155
4,30634,4,291
4,4440,1,1057
4,65729,1,50
4,60541,2,461
4,6199,1,48
4,54864,1,65
4,66612,1,391
4,44521,1,279
4,45346,1,219
4,121926,1,424
4,186790,1,14
5,148921,3,33421
5,189173,45,453666
5,96905,7,10534
4,87803,1,4016
5,208157,1,6796
4,176910,1,3512
4,193548,1,3699
4,165949,1,8
5,120327,28,282238
5,58874,3,52
5,207417,1,4248
5,88809,9,84
5,170741,1,31
4,133103,1,4
5,91662,11,306058
5,170514,5,6026
5,3445,1,924
5,12486,9,54287
5,73062,2,3049
5,94158,1,488
5,145901,1,843
5,143782,1,58
5,158850,1,8419
5,132685,2,1090
5,203296,1,89
5,195833,1,976
5,149583,29,7154868
5,203910,5,4580
5,203411,1,5424
5,51910,1,163
5,151726,1,1
5,196555,1,5615
5,70473,1,183
5,179618,2,770
5,186282,1,259
5,198895,2,1879
5,143443,1,51
5,207707,7,7288
5,150650,1,1905
5,2839,1,8537
5,161837,1,251
5,207338,17,12688
5,186798,6,1119
5,185258,1,987
5,29682,1,917
5,192692,2,541
5,195396,4,2335
5,206888,1,240
5,129784,1,12
5,167760,1,525
5,208462,3,8812
5,133794,1,246
5,24039,1,376
5,165118,1,1150
5,191452,1,11
5,165313,3,146
10,135803,3,976
10,129269,1,274
10,86736,2,33
10,250113,1,113
10,114127,2,598
11,173416,1,20
11,241776,1,36
11,122949,1,488
11,166191,1,1675
11,284373,1,181
11,152405,1,854
11,69111,1,52
11,116463,1,144
11,134863,1,309
11,79315,1,4125
7,214414,555,42185
11,273589,1,379
11,231905,1,3572
12,58332,8,7662
12,209229,65,44945
12,195681,3479,67872183
12,138169,1,36
12,75045,2,846
12,238413,71,3243
12,175900,10,2934
12,150577,25,27610
12,107677,2,580
12,57289,7,11770
12,83097,2,3233
12,172988,19,168476
12,234040,6,12118
12,239688,41,21305
12,136627,36,1494
12,213807,1,28567
12,65136,3,7407
12,141964,16,28973
12,4539,1,653
12,243278,9,1108
12,209722,11,74978
11,276616,24,24363
12,242764,17,19010
12,1767,14,10916
12,373,13,11924
12,247342,6,7
12,114087,11,2883
12,160741,3,2768
12,204521,1,85
12,148805,15,60387
12,78491,1,463
12,277663,2,2317
12,61446,2,7074
12,138336,2,87516
12,156447,6,5081
12,78680,5,2787
12,153284,1,171
12,136187,1,608
12,168958,1,1126
7,13445,81,2258955
12,280734,1,4439
12,159508,2,4860
12,95473,3,9782
12,152249,25,28611
12,288629,8,161
12,3820,1,109
12,166008,3,3476
11,6199,152,334214
12,204050,4,1787
12,151678,1,88
12,245565,20,20110
12,175081,2,5860
12,4284,1,146
12,245611,2,8324
12,181916,2,63550
12,151078,5,2984
12,161055,1,10421
12,232344,1,114
12,231802,2,1659
12,198459,1,108
12,30362,1,442
12,63285,1,548
12,156277,3,13605
12,252129,1,220
12,84753,2,2543
9,39554,4671,3264913
9,162,5306,15786699
12,22787,2,1766
12,96869,1,136
12,114055,1,333
5,90146,1,164
5,167050,904,237911
5,72061,1151,14690416
5,125630,1098,585260
1,77091,34410,22806579
1,106521,11485,12012162
5,139888,1,47048
4,185187,106,803678
5,45455,7481,566022
5,150828,3318,3478482
5,167718,3946,1345048
5,46459,530,80892
5,91669,62,77044
5,120116,48,1016678
5,180937,22,29096
5,22864,11,15890
5,131701,307,41622
5,201606,657,504878
5,30001,10,34294
5,62689,2,2433
5,86639,1,1738
5,94864,44,51838
5,65136,3,7849
5,194084,17,21187
5,83016,51,49187
5,202928,3,1601
5,212567,92,46149
5,44628,22,760815
5,205505,1,12210
5,66067,5,3632
5,156517,54,5442
5,153284,2,7101
5,84728,7,11184
5,139092,1,160
5,187989,42,1894
5,214396,43,251722
5,88713,8,9259
5,12069,1,163
5,12810,1,1195
5,174085,1,1556
5,183157,10,3763
5,74576,1,3696
5,129594,2,1066
5,207917,1,3408
5,33930,4,78003
5,114055,2,5049
4,136597,1020,280089
4,120546,325,133479
4,157057,78,103310
4,150,317,849114
4,90458,35,21542
4,144089,2,55770
4,97676,182,52347
4,99017,1,49952
4,167598,5,85572
4,46096,8,58717
4,3089,26,23951
4,130250,49,41400
4,156289,1,4442
4,73945,2,5741
4,190479,1527,434043
4,100569,4,3580
4,156789,64,12466
4,137963,1,2623
4,95789,4,1281
4,3562,7,2054
4,10881,68,16784
3,136850,1,772
3,13445,32189,13072520
5,133912,3,91843
4,129631,1,2818
5,26421,2,1111
5,89800,1,194
5,150117,1,110
5,190949,4,14147
5,141964,1,35645
4,171476,1,3025
5,86303,1,1187
12,83036,1,831
12,327314,2,5819
12,172628,1,1
12,194045,1,430
5,77288,8,2478
5,10695,4,8237
5,98889,5,10686
5,130470,7,30236
5,175929,1,601
5,199579,6,1682
5,182657,1,375
5,191347,1,216
5,198134,3,12955
5,193160,1,949
5,203167,123,94005
5,140050,81,31660
5,186997,1,4098
5,218548,1,1552
5,123159,2,1279
5,13402,1,2534
5,14597,3,1851
5,24026,3,25436
5,161520,1,29
5,210435,28,2777
6,77105,543,541890
5,203851,2,2280
6,3070,66,376124
6,196201,26,32584
6,30621,12,23684
6,160309,3895,1568543
6,162761,76,819178
6,135851,7371,2388844
6,141388,3,347931
6,187325,4335,1108734
6,85620,176,85884
6,15315,5451,7018842
6,156273,4,91668
11,213518,1,1196
9,133975,6,54026
9,143933,1,759
9,136394,1,2052
9,83144,6,7016
9,226085,1,180
9,226490,4,604
9,169408,2,2122
9,226074,1,1
9,103057,1,2587
9,165146,1,1
9,140469,5,1746
9,133,29,6892
9,289,61,178152
9,118922,1,1297
9,192873,1,3
8,218226,1,611
9,179310,4,3032
9,186507,1,801
8,116776,1,368
8,149344,2,1517
8,54056,4,1387
8,169763,1,54
9,201058,1,295
8,173311,1,40
9,67112,1,228
9,115571,1,1142
8,104536,1,502
8,130543,1,3752
8,141389,1,627
7,204212,1,2426
7,97793,1,288
7,63642,1,194
7,238723,1,21
7,143933,3,2471
7,194176,1,350
7,12810,1,3385
7,154854,1,43752
7,235955,4,3876
7,105717,1,1658
7,225680,1,983
7,214541,1,4122
7,186362,1,2043
11,84193,1,12
12,191720,1,1356
12,193061,1,1079
12,148438,2,3146
12,152080,1,2268
12,268951,1,7864
12,56194,1,251
8,174300,4,5927
1,70732,9,9369
1,142935,555,1724870
1,47400,2,131
1,36358,2,4600
1,147547,1,6
1,124214,1,208
1,34981,1,8
1,157730,1,1646
1,143039,1,213
1,134189,1,13169
1,89046,1,313
1,146136,1,183
1,121611,1,2332
1,131400,1,632
1,96869,1,798
1,96742,1,245
1,167739,5,850
1,53718,1,9169
1,152261,1,455
1,122023,1,644
1,177638,1,3074
